,userId,movieId,rating
138,1025,0142000663,10
139,1025,0743225082,8
140,1025,0380012863,8
141,1025,0060562080,8
142,1025,0552998001,9
143,1025,0394404289,9
144,1025,0552996009,9
145,1075,0385504209,7
146,1075,0142001740,10
147,1075,0553377868,9
148,1075,0767902521,9
149,1075,0375726403,7
150,1075,0316666343,7
151,1075,0609608444,10
152,1131,0312243022,8
153,1131,0070212570,7
154,1131,0345370805,7
155,1131,0446672211,7
156,1131,0394758285,7
157,1131,0449149676,7
158,1131,0375703055,7
159,1131,0671793489,7
160,1131,0385480016,9
161,1131,0451187903,7
162,1131,0060976845,7
163,1131,0679772677,7
164,1131,0440214424,8
165,1131,0743418174,7
166,1131,0060934417,8
167,1412,0385486804,9
168,1412,0385494785,9
169,1412,0345416260,9
170,1412,0385512104,9
171,1412,0156027321,9
172,1424,0142001430,7
173,1424,0767902521,8
174,1424,0671776134,8
175,1424,0385720106,7
176,1424,0316291161,8
177,1424,0060930535,7
178,1424,0156001314,8
179,1424,0060512822,7
180,1424,0099771519,8
181,1424,0140255087,10
182,1424,0061015725,8
183,1435,0684855631,9
184,1435,0517149257,10
185,1435,080410753X,10
186,1435,0446672211,8
187,1435,068484267X,8
188,1435,0451183665,7
189,1435,0060915544,10
190,1435,155874262X,10
191,1435,0446611239,10
192,1548,0452282152,8
193,1548,0425167313,8
194,1548,0345425707,8
195,1548,0553258540,9
196,1548,0765342294,8
197,1548,0345434692,7
198,1548,0312243022,8
199,1585,0449212602,8
200,1585,0553282476,7
201,1585,0553299506,7
202,1585,0316182540,7
203,1585,0345413903,7
204,1674,0812505166,10
205,1674,0060975547,9
206,1674,0345416880,7
207,1674,0385483503,10
208,1674,0375725784,10
209,1674,0618129030,8
210,1674,0345384466,7
211,1674,038548951X,10
212,1674,0553380958,10
213,1733,0743412621,8
214,1733,0373218400,9
215,1733,0345447840,10
216,1733,0440168724,9
217,1733,0425181111,7
218,1733,059035342X,10
219,1733,0446357405,7
220,1733,0446527130,7
221,1733,051513287X,9
222,1733,0380775840,9
223,1733,0515118230,8
224,1848,0345417623,8
225,1848,0345342968,10
226,1848,0156027321,10
227,1848,0684818868,10
228,1848,0812550706,8
229,1848,0812511816,10
230,1848,0345378482,8
231,1848,0786868716,10
232,1848,0345348109,9
233,1848,0345443683,9
234,1848,0812513738,8
235,2030,0062502174,10
236,2030,0440108268,10
237,2030,0394404289,10
238,2030,0140298479,10
239,2030,044020562X,10
240,2033,0786880007,8
241,2033,0836221362,10
242,2033,0316779059,10
243,2033,0765342987,10
244,2033,0812533550,10
245,2033,0688149790,8
246,2033,0836220889,10
247,2033,0060256737,10
248,2033,043935806X,9
249,2033,0590353403,9
250,2033,0142000663,10
251,2033,0812575717,10
252,2033,0836204387,10
253,2033,0812532597,8
254,2033,0439139597,9
255,2033,0886773784,10
256,2033,0553573136,8
257,2033,0451456734,10
258,2033,0060248025,10
259,2033,0439064864,9
260,2033,0920668372,10
261,2033,0451456718,10
262,2033,0836218787,10
263,2033,0836218256,9
264,2033,0380775123,10
265,2033,0439136350,9
266,2033,0765345048,10
267,2033,0886774012,9
268,2033,0140386645,8
269,2110,059035342X,10
270,2110,0515127396,8
271,2110,0060987529,7
272,2110,0671527215,9
273,2110,0345317580,10
274,2110,051512463X,8
275,2110,059045367X,8
276,2110,0451137965,9
277,2110,015216250X,8
278,2110,0345314255,10
279,2110,0345335287,10
280,2110,0671695304,10
281,2110,0671532642,8
282,2139,0385335830,7
283,2139,0142004235,8
284,2139,0553272837,10
285,2139,0743262174,8
286,2139,0515130389,10
287,2139,0515135062,10
288,2179,0446532231,9
289,2179,0451524934,8
290,2179,0312263120,8
291,2179,0618002219,9
292,2179,0886777844,9
293,2179,0385504209,10
294,2179,0553373803,10
295,2179,0590353403,10
296,2179,0060392452,9
297,2179,0380815931,10
298,2276,0553585118,10
299,2276,0345423615,9
300,2276,0440221471,10
301,2276,0805063897,10
302,2276,0451456734,10
303,2276,0425172546,9
304,2276,0553582526,9
305,2276,0399146725,10
306,2276,0061030643,8
307,2276,0671797050,10
308,2276,0446612790,10
309,2276,0812517725,8
310,2276,0061099155,9
311,2276,0446609323,9
312,2276,0380002930,9
313,2276,0553585681,10
314,2276,0671442686,10
315,2276,0553576801,8
316,2276,0345404793,9
317,2276,0446364622,8
318,2276,0440145465,10
319,2276,0515130125,10
320,2276,0553263226,10
321,2276,0553583468,10
322,2276,0671524313,10
323,2276,0553584510,9
324,2276,0812513711,8
325,2276,0425119653,8
326,2276,0345447867,9
327,2276,0440236673,10
328,2276,0553575538,10
329,2276,0671016768,8
330,2276,0451204891,9
331,2313,0452260116,9
332,2313,0812533550,9
333,2313,0020442602,9
334,2313,0679745580,8
335,2313,0345348036,9
336,2313,0060173289,9
337,2313,0553278223,7
338,2337,0060928336,9
339,2337,0312265867,7
340,2337,0842314296,10
341,2337,0451191145,9
342,2337,0451191153,8
343,2337,0671510126,8
344,2337,0142001740,8
345,2337,0440403278,10
346,2337,0060987561,7
347,2337,0385505833,7
348,2337,0345350499,9
349,2766,0767902521,8
350,2766,0446310786,10
351,2766,0449005615,9
352,2766,0446611867,7
353,2766,0060975849,9
354,2766,0440219078,8
355,2766,0874869870,9
356,2766,0670030643,8
357,2766,1558745718,7
358,2766,044048474X,7
359,2766,0446607339,8
360,2766,0898157803,8
361,2766,0440211263,8
362,2766,038039586X,9
363,2766,0440221595,8
364,2766,0440237688,7
365,2766,0553279912,7
366,2766,0440204194,8
367,2766,014034294X,9
368,2766,0060958022,8
369,2766,0316666343,9
370,2766,0385508417,7
371,2766,0684801221,10
372,2891,0385503857,9
373,2891,0385482388,7
374,2891,0679732764,8
375,2891,0345404475,7
376,2891,0142001740,7
377,2891,0060504080,9
378,2891,1400032717,8
379,2891,0449912558,9
380,2891,0553211404,7
381,2891,0671003755,7
382,2891,044900483X,9
383,2891,0553562967,7
384,2891,0452260116,8
385,2891,0918949165,7
386,2891,140003065X,9
387,2891,0374100128,7
388,2891,038548951X,8
389,2891,0804106304,7
390,2977,0316569321,7
391,2977,0060981180,8
392,2977,0425130215,9
393,2977,0449002632,8
394,2977,0425175111,8
395,2977,0452282152,7
396,2977,0142001430,7
397,2977,0671021001,9
398,3145,0446611611,8
399,3145,0380720191,10
400,3145,0446359866,9
401,3145,0743469801,9
402,3145,0440419468,8
403,3145,0446343455,8
404,3145,0425182908,7
405,3145,044661193X,9
406,3145,0394571029,10
407,3145,044021145X,9
408,3167,034540288X,7
409,3167,0451458125,8
410,3167,0553213377,10
411,3167,0345370775,9
412,3167,0345335651,9
413,3167,0515090174,7
414,3167,0440219078,10
415,3167,0380012863,8
416,3167,0671004107,9
417,3167,0440998050,10
418,3167,0812550706,10
419,3167,0425181464,8
420,3331,067102535X,9
421,3331,0671868713,9
422,3331,0446527785,10
423,3331,0425161242,10
424,3331,0446613436,9
425,3331,006109157X,8
426,3346,0836204387,9
427,3346,0312890044,9
428,3346,0836218256,10
429,3346,0836218353,10
430,3346,0345413350,8
431,3346,0836218620,9
432,3346,0441068804,7
433,3346,0316666343,9
434,3363,0446672211,10
435,3363,0671027344,9
436,3363,0064405176,10
437,3363,0553213164,10
438,3363,0373250118,7
439,3363,0373250207,10
440,3363,0446605336,9
441,3363,0380973545,10
442,3363,0312171838,10
443,3363,0373250223,9
444,3363,044652087X,10
445,3363,006098824X,10
446,3363,0763616052,9
447,3363,0679751602,8
448,3363,0373250126,8
449,3363,0451409256,10
450,3363,0316096199,10
451,3363,0375706429,8
452,3363,0064472795,10
453,3363,0385722435,10
454,3363,0380814021,10
455,3363,055323370X,10
456,3363,0060652934,7
457,3363,0060294698,10
458,3363,0380754843,8
459,3363,0345453387,8
460,3371,0425175405,8
461,3371,0671004573,7
462,3371,0671528203,7
463,3371,0394800133,10
464,3371,0451169530,10
465,3371,0743439740,10
466,3371,0440226430,9
467,3371,0440147956,10
468,3371,0515122734,9
469,3371,0671705091,7
470,3371,0802135196,7
471,3371,0070212570,10
472,3371,0394900014,10
473,3371,0373484003,7
474,3373,0375727345,7
475,3373,006109157X,7
476,3373,0399149155,8
477,3373,0061099368,8
478,3373,039914613X,7
479,3373,0449003787,7
480,3373,0425195449,7
481,3373,0380804697,7
482,3373,0312291639,8
483,3373,0743411439,7
484,3373,0452264464,10
485,3373,0451208811,8
486,3556,0385508042,9
487,3556,0440439884,10
488,3556,0842329277,10
489,3556,044651652X,10
490,3556,0385504209,10
491,3556,0671027360,10
492,3578,1550548913,9
493,3578,0316346624,10
494,3578,0345347951,8
495,3578,0679417796,9
496,3578,0802130208,10
497,3578,1573225517,10
498,3578,0060987049,9
499,3719,0515127221,7
500,3719,0449219410,9
501,3719,0679454446,8
502,3719,0446609781,8
503,3719,051512608X,7
504,3719,0345384369,8
505,3817,0440967694,10
506,3817,0440206154,7
507,3817,0380018179,8
508,3817,0671758896,8
509,3817,0385479565,9
510,3827,0345337662,7
511,3827,034538475X,8
512,3827,0765345048,10
513,3827,0765342987,10
514,3827,0345423402,7
515,3827,0312274920,8
516,3827,0345371984,10
517,3827,0886779758,7
518,3827,0553562614,10
519,3827,0345348036,9
520,3827,0345413350,7
521,3827,0141301058,10
522,3827,0385483503,10
523,3827,0553573861,10
524,3827,0553573314,9
525,3827,0553573985,10
526,3827,0826308791,8
527,3827,0886777844,7
528,3827,0756401364,7
529,3827,0140132708,10
530,3827,0441004326,8
531,3827,0345351525,8
532,3827,0345409671,8
533,3827,038533303X,10
534,3827,0804114986,10
535,3840,0345423291,10
536,3840,0385508042,8
537,3840,051513287X,9
538,3840,1570613818,9
539,3840,193156146X,10
540,3917,0679722645,7
541,3917,1573228214,8
542,3917,038533348X,7
543,3917,0671027638,7
544,3917,0394758285,7
545,3917,0872860175,8
546,3917,031205436X,10
547,3917,1573226521,7
548,3917,0156007754,7
549,4017,0446310786,10
550,4017,0140042598,10
551,4017,0385318782,8
552,4017,0385502532,9
553,4017,0452280621,10
554,4017,0786869011,9
555,4017,0060929871,9
556,4017,0688177859,7
557,4017,068484267X,10
558,4017,0345423097,10
559,4017,0679774025,8
560,4017,0060964049,9
561,4017,0452282829,10
562,4017,0140244824,10
563,4017,0060915544,8
564,4017,0316096199,10
565,4017,068480087X,10
566,4017,0670892963,8
567,4017,0743439740,10
568,4017,0375412557,10
569,4017,0375406530,10
570,4017,0385265700,9
571,4017,0375705856,9
572,4017,1565122968,10
573,4017,006000438X,10
574,4017,0375724443,10
575,4017,0345424719,10
576,4017,0380732149,9
577,4017,0380820145,9
578,4017,037570504X,10
579,4017,0316789844,10
580,4017,0449002985,8
581,4017,0060175966,9
582,4017,0380730138,9
583,4017,067976402X,10
584,4017,0316666343,10
585,4017,0671038184,10
586,4017,0375707972,10
587,4017,0345433491,9
588,4017,0156007754,9
589,4017,0399145079,9
590,4017,0446516538,7
591,4017,0743411358,10
592,4017,0060517794,10
593,4017,038533334X,10
594,4017,0385486804,10
595,4017,0375500510,10
596,4017,0452260116,9
597,4017,0449911004,8
598,4017,0375411550,10
599,4017,0345443284,10
600,4017,015600710X,10
601,4017,006093090X,10
602,4017,0345423291,9
603,4017,1558746161,10
604,4017,0060930187,10
605,4017,0385319207,10
606,4017,0380005239,10
607,4017,0156907399,9
608,4017,0671510053,10
609,4017,0446677450,10
610,4017,1573225789,9
611,4017,014028009X,9
612,4017,0399142789,10
613,4157,0380727501,8
614,4157,0836221192,7
615,4157,0316779237,10
616,4157,0440206154,9
617,4157,0812968379,9
618,4157,0060392452,8
619,4221,1558743669,9
620,4221,0060086246,9
621,4221,0385510438,9
622,4221,0440241413,9
623,4221,0373250193,10
624,4221,0373250126,8
625,4221,0451410947,8
626,4221,0373250223,8
627,4223,3442439736,8
628,4223,3442413338,8
629,4223,0671004530,7
630,4223,3257227809,8
631,4223,0552998001,7
632,4334,0451099648,7
633,4334,0451149513,8
634,4334,0451137965,8
635,4334,0451177096,7
636,4334,0380816555,7
637,4622,0385336179,10
638,4622,0140177396,8
639,4622,0060175400,10
640,4622,0767914767,8
641,4622,0786886463,7
642,4785,0380789019,7
643,4785,0140298479,7
644,4785,038070613X,9
645,4785,0312291639,9
646,4785,0380816555,7
647,4795,0151008116,9
648,4795,031242227X,9
649,4795,1558743669,8
650,4795,0452282152,9
651,4795,0060930535,10
652,4795,0375705856,10
653,4795,0446532231,8
654,4795,0316666343,9
655,4795,0060392452,8
656,4809,0590353403,8
657,4809,0441005489,8
658,4809,0439139597,8
659,4809,0439064864,7
660,4809,0439136350,9
661,4938,0451156609,10
662,4938,0345313860,10
663,4938,0441790348,10
664,4938,0385492081,7
665,4938,0684862719,8
666,4938,0425115801,9
667,4938,042513525X,7
668,4938,0440220602,8
669,4938,006101351X,7
670,4938,0515127221,8
671,4938,0515095826,8
672,5037,0380709538,8
673,5037,0440213525,8
674,5037,0446608955,8
675,5037,0440211727,10
676,5037,0743400526,10
677,5037,0440214041,9
678,5037,0440221471,10
679,5439,0375504613,8
680,5439,1888054557,10
681,5439,0805063897,10
682,5439,0312099045,10
683,5439,0671001795,8
684,5439,0060928336,8
685,5439,0060938455,9
686,5476,0316780812,10
687,5476,034540761X,7
688,5476,0385504209,10
689,5476,0743407083,9
690,5476,0670031062,7
691,5476,0312278586,7
692,5476,0425121631,8
693,5476,0446530387,7
694,5476,0525945210,8
695,5476,0804108749,8
696,5476,0688177743,10
697,5499,0553802526,10
698,5499,0399150870,10
699,5499,0345458915,10
700,5499,0553802496,10
701,5499,0399148760,8
702,5499,0399149821,10
703,5499,0316710571,10
704,5499,0345452577,10
705,5499,0399150854,10
706,5499,0385511612,10
707,5499,0385510438,10
708,5499,0525947655,10
709,5539,0618129022,10
710,5539,0743454146,10
711,5539,0345423429,7
712,5539,0345339681,10
713,5539,0142001740,8
714,5539,0345423402,8
715,5539,0385490445,10
716,5539,0671027387,10
717,5539,0451206525,9
718,5582,0918949165,10
719,5582,0425181685,10
720,5582,0345301110,7
721,5582,0525934960,8
722,5582,0375401598,7
723,5582,0380789035,9
724,5582,0894803204,10
725,5582,0140293248,9
726,5582,0451191153,10
727,5582,0380820293,8
728,5582,0553212451,9
729,5582,0380817683,8
730,5582,0385484011,10
731,5582,0345409671,10
732,5582,0515093556,7
733,5582,0345423402,10
734,5582,1551668653,8
735,5582,0312966970,10
736,5582,068482499X,10
737,5582,0425183971,10
738,5582,014028009X,10
739,5582,0425178579,10
740,5582,087542791X,8
741,5582,0425173631,10
742,5582,0441007813,10
743,5582,0679454489,8
744,5582,0679785892,9
745,5582,0425181464,10
746,5582,0874776945,9
747,5582,0425176304,10
748,5582,0440108268,8
749,5582,0312976275,10
750,5582,067973225X,10
751,5582,0786808012,10
752,5582,0679763309,10
753,5582,0441005748,10
754,5582,0679736395,10
755,5582,0671742493,9
756,5582,0425152251,10
757,5582,0060987324,8
758,5582,0345334531,8
759,5582,0399142991,8
760,5582,0679720200,10
761,5582,0451191145,10
762,5582,0451191137,10
763,5582,0515131091,10
764,5582,0679454470,7
765,5582,044651652X,7
766,5582,0345409876,8
767,5728,0451166582,9
768,5728,0451194861,10
769,5728,0452280621,9
770,5728,0743457358,8
771,5728,0451163524,8
772,5903,076790382X,9
773,5903,0743225082,8
774,5903,0385730586,8
775,5903,0385729340,8
776,5903,0449212602,9
777,5903,0671015648,8
778,5903,0385503857,9
779,5903,0316777722,7
780,5903,0767907817,8
781,5903,0767905180,8
782,6073,0679735909,10
783,6073,0767902890,10
784,6073,0380002930,10
785,6073,0060981180,9
786,6073,0385474547,9
787,6073,0345404475,9
788,6073,0671742515,9
789,6073,0553380095,8
790,6073,0553273914,9
791,6073,0553213105,8
792,6073,0345347536,8
793,6073,0802130208,10
794,6073,0679723161,10
795,6073,067976397X,10
796,6073,0679776818,9
797,6115,0440224764,10
798,6115,1400031354,10
799,6115,037542217X,9
800,6115,0449221512,10
801,6115,0525946284,10
802,6115,0385318073,10
803,6115,0380718340,10
804,6238,0156007754,9
805,6238,0679751521,10
806,6238,0375724370,10
807,6238,0156006391,9
808,6238,0679745203,9
809,6238,0345361792,8
810,6238,0375701907,8
811,6238,0679777547,10
812,6238,0345449347,7
813,6238,0804115613,9
814,6238,0345424719,10
815,6238,0156010593,10
816,6238,0553377868,10
817,6238,0345389964,10
818,6242,0767903382,7
819,6242,0312130279,7
820,6242,0449910830,7
821,6242,1573225789,7
822,6242,0060987103,7
823,6242,038542017X,7
824,6242,067976402X,8
825,6242,0312195516,7
826,6242,068484477X,8
827,6242,0375706410,8
828,6242,0684803356,7
829,6242,0375707972,8
830,6242,0375706062,7
831,6242,0385475772,7
832,6242,0385720467,7
833,6242,0871136791,8
834,6242,0375726403,7
835,6242,037570745X,7
836,6242,0142001430,7
837,6242,068484267X,8
838,6242,0385494785,7
839,6242,0684195488,7
840,6242,0060935464,7
841,6242,0060934417,7
842,6242,0312243022,8
843,6242,0375724834,7
844,6251,0439139597,10
845,6251,015602943X,10
846,6251,0380600129,10
847,6251,0446532231,10
848,6251,0440206154,7
849,6251,0064400565,10
850,6251,0140328696,9
851,6251,039480001X,10
852,6251,0394820371,10
853,6251,0439136350,10
854,6251,067150987X,10
855,6251,0440998050,10
856,6251,043935806X,9
857,6251,0688149790,7
858,6251,068484267X,8
859,6251,0060392452,10
860,6251,0316569321,8
861,6251,0345440145,7
862,6251,0394404289,10
863,6251,0380813815,10
864,6251,0809117541,10
865,6251,0553560247,7
866,6251,0380807343,8
867,6251,0061009059,7
868,6251,0671660632,10
869,6251,0836218353,10
870,6251,1400032717,10
871,6251,0380789035,7
872,6251,0679731148,7
873,6251,0684859777,8
874,6251,0670894605,8
875,6251,0786817070,8
876,6251,0064405052,8
877,6251,0440498058,10
878,6251,0441003257,10
879,6251,0553210092,7
880,6251,0836220730,10
881,6251,0312950586,10
882,6251,0525934960,9
883,6251,014017737X,9
884,6251,0446343455,9
885,6251,0786869216,10
886,6251,0440222656,7
887,6251,0312952716,8
888,6251,0140067477,10
889,6251,0440487617,10
890,6251,0385484518,7
891,6251,0679454446,8
892,6251,042519485X,8
893,6251,0671204971,10
894,6251,0553274325,10
895,6251,0836220986,10
896,6251,0517149257,10
897,6251,0312980140,7
898,6251,0140257934,8
899,6251,0836218655,10
900,6251,067976402X,8
901,6251,0807083054,9
902,6251,0786885688,8
903,6251,0312966091,9
904,6251,0449702766,10
905,6251,0060256737,10
906,6251,0345392825,8
907,6251,0375504613,7
908,6323,0440211263,9
909,6323,0446667900,7
910,6323,0805056645,8
911,6323,0446601241,8
912,6323,0425163385,7
913,6345,0451183665,10
914,6345,0671742493,9
915,6345,0330267388,10
916,6345,0671442686,9
917,6345,0345378482,9
918,6431,0439064864,10
919,6431,0590353403,10
920,6431,043935806X,10
921,6431,0684853523,8
922,6431,0439139597,10
923,6431,0425144372,9
924,6431,0439136350,10
925,6532,0553106651,9
926,6532,0553379267,9
927,6532,0743457358,7
928,6532,1853260150,8
929,6532,038533348X,9
930,6532,0553560735,8
931,6532,0425181103,7
932,6532,031286504X,9
933,6532,0812550706,9
934,6532,0553560719,7
935,6532,0671032658,8
936,6537,0446672211,8
937,6537,0671729462,7
938,6537,0670865796,8
939,6537,0316284955,8
940,6537,0684853507,7
941,6543,0375411070,10
942,6543,0345326490,8
943,6543,0140265686,7
944,6543,0553251481,10
945,6543,0446604658,8
946,6543,0385721420,7
947,6543,0553274503,8
948,6543,014025448X,8
949,6543,0380978415,8
950,6543,0061031550,9
951,6543,0872860175,10
952,6543,1573225789,9
953,6543,060980619X,7
954,6543,0061009059,8
955,6543,0399150854,7
956,6543,0451197399,7
957,6543,0312289723,8
958,6543,0553574566,8
959,6543,0451179285,10
960,6543,0805062971,8
961,6543,0836218051,10
962,6543,0312980140,8
963,6543,0345342968,8
964,6543,0670030643,7
965,6543,0440212561,8
966,6543,1563898586,8
967,6543,0446605484,10
968,6543,1400031362,8
969,6543,0446610038,9
970,6543,0425192725,8
971,6543,0060987103,10
972,6543,038548951X,10
973,6543,0380792745,9
974,6543,0375704027,9
975,6543,0451207246,7
976,6543,0345445848,7
977,6543,0312099436,10
978,6543,0345436911,8
979,6543,0399152288,7
980,6543,0140270590,7
981,6543,0767905385,7
982,6543,067976397X,7
983,6543,0140257934,7
984,6543,0142001740,9
985,6543,0380784491,8
986,6543,0312979096,7
987,6543,1400031354,7
988,6543,0670031208,8
989,6543,0061009504,10
990,6543,0743235150,8
991,6543,0380813815,10
992,6563,0446613266,9
993,6563,0671693816,7
994,6563,0060199652,8
995,6563,0786881852,8
996,6563,0060987103,8
997,6563,0812967240,7
998,6563,0786868716,10
999,6563,0670032379,9
1000,6563,0440224594,9
1001,6563,0440226430,9
1002,6563,0618045996,9
1003,6563,059035342X,8
1004,6563,0425155722,8
1005,6563,0446675059,8
1006,6563,0440211727,10
1007,6563,0060987529,8
1008,6563,0312278586,7
1009,6563,0060915544,9
1010,6563,0385413041,8
1011,6563,0440213525,9
1012,6563,1400031346,8
1013,6563,0743418174,9
1014,6563,0439139600,9
1015,6563,0385335830,7
1016,6563,0671727583,8
1017,6563,0679751602,9
1018,6563,0552998001,8
1019,6563,043935806X,10
1020,6563,0804114609,10
1021,6563,0385484518,10
1022,6563,0061097101,10
1023,6563,0446600474,7
1024,6566,1400034779,9
1025,6566,0553284118,8
1026,6566,0451205626,7
1027,6566,0312950489,8
1028,6566,0312983271,8
1029,6566,0312983301,8
1030,6566,0380804697,7
1031,6566,0451181379,8
1032,6575,0679746048,9
1033,6575,014029628X,7
1034,6575,0156006391,9
1035,6575,0553279912,7
1036,6575,0449002985,7
1037,6575,0399151648,7
1038,6575,038549744X,9
1039,6575,0345366239,9
1040,6575,0060976241,8
1041,6575,037541309X,9
1042,6575,0142001740,8
1043,6575,0316777722,9
1044,6575,0140293248,8
1045,6575,0446672211,8
1046,6575,0679745203,8
1047,6575,0446600660,7
1048,6575,0446604666,7
1049,6575,0345391802,8
1050,6575,0380730200,8
1051,6575,0385474547,8
1052,6575,0811202208,9
1053,6575,0312990456,9
1054,6575,0345416260,8
1055,6575,0449213447,9
1056,6575,0804106304,9
1057,6575,0060934417,9
1058,6575,014018869X,8
1059,6575,0517595753,8
1060,6575,0609804138,8
1061,6575,0060928336,8
1062,6575,0679731148,7
1063,6575,0786886323,9
1064,6575,0671743058,7
1065,6575,0684822652,9
1066,6575,0811802981,9
1067,6575,0312265867,9
1068,6575,0670869902,7
1069,6575,0449911004,8
1070,6575,0312980140,9
1071,6575,015602943X,10
1072,6575,0836220676,8
1073,6575,0375502238,7
1074,6575,037570485X,9
1075,6575,0836218655,8
1076,6575,0060929790,8
1077,6575,1400034779,9
1078,6575,0312144075,9
1079,6575,0679457526,7
1080,6575,0375760911,7
1081,6575,0312150601,8
1082,6575,0385722206,9
1083,6575,0836218817,8
1084,6575,037542217X,9
1085,6575,0451163966,8
1086,6575,0440221099,7
1087,6575,0380977788,9
1088,6575,0060198133,8
1089,6575,0836217012,8
1090,6575,0679751602,9
1091,6575,0385720106,7
1092,6575,0345433491,8
1093,6575,006000438X,9
1094,6575,0316776963,8
1095,6575,0375706410,9
1096,6575,067976402X,7
1097,6575,0375705856,8
1098,6575,0836218310,10
1099,6575,0312282990,9
1100,6575,0671001795,9
1101,6575,1573229725,8
1102,6575,1400031346,9
1103,6575,034536676X,7
1104,6575,068484267X,9
1105,6575,0312966970,9
1106,6575,0679736042,7
1107,6575,0425167720,8
1108,6575,0743227441,7
1109,6575,1400031354,9
1110,6575,080410753X,8
1111,6575,0877017883,9
1112,6575,0060987103,9
1113,6575,0836218515,9
1114,6575,0679442405,9
1115,6575,0375706771,7
1116,6575,0312243022,7
1117,6575,0375725784,7
1118,6575,0060502258,8
1119,6575,0312195516,8
1120,6575,0156007754,8
1121,6575,0060081961,8
1122,6575,0811801802,9
1123,6575,0345423135,7
1124,6577,0440224705,7
1125,6577,0743237188,9
1126,6577,067976402X,9
1127,6577,074343627X,10
1128,6577,0345441265,7
1129,6577,068484267X,10
1130,6577,0446527785,7
1131,6577,0425182878,7
1132,6611,0375411992,10
1133,6611,0440204887,9
1134,6611,0440136482,10
1135,6611,0679732411,8
1136,6611,0679433015,9
1137,6611,0345369947,10
1138,6611,0345404319,10
1139,6611,0394587863,10
1140,6611,0060652934,9
1141,6611,0842329218,9
1142,6611,0842329129,9
1143,6611,0679412956,10
1144,6679,0425162443,7
1145,6679,0671042858,10
1146,6679,0684801221,8
1147,6679,0446672211,9
1148,6679,0312195516,10
1149,6769,0425183750,7
1150,6769,0380725835,9
1151,6769,0380725827,8
1152,6769,0425178951,7
1153,6769,0380723638,8
1154,6772,0440224721,7
1155,6772,0743437802,8
1156,6772,0684872153,8
1157,6772,0553575104,7
1158,6772,0446604844,7
1159,6772,0060173289,7
1160,6772,0804105820,7
1161,6772,0440220696,8
