,userId,movieId,rating
390,39,91448,4
391,39,74710,4
392,40,56688,5
393,40,25610,5
394,40,43955,4
395,40,26956,5
396,40,23812,4
397,40,77991,5
398,50,88614,5
399,50,19626,5
400,50,48170,5
401,50,58886,4
402,50,77053,4
403,50,63078,4
404,50,55111,5
405,53,22104,5
406,53,94335,5
407,53,18563,4
408,53,4894,5
409,53,79519,5
410,53,85211,4
411,53,81199,5
412,54,1786,5
413,54,92297,5
414,54,53993,5
415,54,59123,4
416,54,74710,4
417,54,22104,4
418,54,83289,5
419,54,43955,5
420,54,92807,5
421,54,89029,4
422,57,54181,4
423,57,4894,5
424,57,26366,4
425,57,72660,4
426,57,86913,4
427,57,57631,4
428,57,57348,5
429,64,635,4
430,64,2052,5
431,64,94995,5
432,64,2053,5
433,64,90413,5
434,64,4894,5
435,64,23846,4
436,64,94422,5
437,64,515,5
438,64,24797,5
439,64,453,5
440,72,39049,4
441,72,61984,4
442,72,33963,4
443,72,46616,4
444,72,45059,4
445,72,26099,5
446,72,86884,4
447,72,82635,4
448,72,59492,4
449,72,42949,5
450,72,84942,4
451,72,7408,4
452,72,62605,4
453,72,60012,4
454,72,68327,4
455,72,94856,4
456,72,85190,4
457,72,37766,4
458,72,46654,5
459,72,58786,4
460,72,453,5
461,74,63151,5
462,74,76087,4
463,74,70863,5
464,74,72284,4
465,74,92297,5
466,74,85415,4
467,74,40093,5
468,74,43955,4
469,74,90884,4
470,74,5788,5
471,80,1052,5
472,80,23117,4
473,80,49055,4
474,80,8539,5
475,80,83133,4
476,80,58007,4
477,80,43955,5
478,80,48074,4
479,80,8073,5
480,80,92297,4
481,80,87335,5
482,80,83717,5
483,80,347,5
484,80,84718,4
485,80,66364,4
486,80,51555,4
487,80,2495,5
488,80,6533,5
489,80,63076,4
490,80,65271,5
491,80,16284,5
492,80,46925,4
493,80,15054,4
494,80,10437,4
495,80,79519,4
496,80,39998,4
497,80,3232,4
498,80,773,4
499,80,90413,5
500,81,83493,4
501,81,13845,5
502,81,1114,4
503,81,515,5
504,81,12828,4
505,81,33372,4
506,81,9155,4
507,81,90413,5
508,81,8890,5
509,81,553,4
510,81,23912,4
511,81,10437,4
512,81,6914,4
513,81,8254,4
514,81,821,4
515,81,18056,4
516,81,9908,4
517,81,43955,4
518,81,12887,4
519,83,1114,5
520,83,70598,4
521,83,2463,4
522,83,58717,4
523,83,138,5
524,83,1052,4
525,83,93314,4
526,83,1388,5
527,83,23050,4
528,83,18056,4
529,83,10523,5
530,84,81271,4
531,84,27581,4
532,84,86330,4
533,84,6499,4
534,84,34046,4
535,84,27866,4
536,84,29451,4
537,84,24055,4
538,84,3306,4
539,84,10476,4
540,84,27427,4
541,84,11204,4
542,84,30030,4
543,84,81199,4
544,84,80916,4
545,84,79060,4
546,84,42204,4
547,84,64543,4
548,84,91092,5
549,84,35604,4
550,84,43558,4
551,84,35603,4
552,84,59965,4
553,84,31730,4
554,84,5232,4
555,84,38634,4
556,84,69787,4
557,84,83961,4
558,84,40093,4
559,84,34512,4
560,84,70863,5
561,84,29943,5
562,84,79443,4
563,84,49438,4
564,84,4873,5
565,84,63151,4
566,84,94600,4
567,85,18563,4
568,85,77053,4
569,85,50660,4
570,85,88786,5
571,85,3432,5
572,85,34988,4
573,94,24196,4
574,94,2371,4
575,94,95541,5
576,94,63151,5
577,94,10476,4
578,94,68169,5
579,94,515,5
580,94,28651,5
581,98,86751,4
582,98,72583,5
583,98,54630,4
584,98,42278,5
585,98,33285,5
586,98,57830,5
587,98,33320,4
588,98,6990,5
589,98,218,5
590,98,30872,4
591,98,72407,5
592,98,85211,5
593,98,45608,5
594,98,52100,5
595,98,83717,5
596,98,4895,4
597,98,47735,4
598,98,57348,5
599,98,30331,5
600,98,59965,5
601,98,83400,5
602,98,22693,5
603,98,26366,5
604,98,60012,5
605,98,56997,5
606,98,42281,5
607,98,44735,4
608,98,43846,5
609,98,53647,4
610,98,53761,5
611,98,4894,5
612,98,85298,5
613,98,42280,4
614,98,11664,4
615,98,2440,4
616,98,75944,5
617,98,61875,5
618,98,63151,4
619,98,37578,5
620,98,54513,4
621,98,54360,4
622,98,58007,5
623,98,43955,5
624,98,46074,5
625,98,8073,5
626,98,48502,5
627,98,33284,4
628,98,42279,5
629,98,91448,4
630,98,78979,4
631,98,54104,4
632,104,49438,4
633,104,13846,5
634,104,68500,5
635,104,81271,4
636,104,58955,5
637,104,26873,4
638,104,40093,5
639,104,1620,5
640,104,829,4
641,104,59103,5
642,104,26366,5
643,104,13412,5
644,104,66552,5
645,104,91327,5
646,104,70863,5
647,104,38898,4
648,104,18724,5
649,104,5100,5
650,104,87341,5
651,104,56293,5
652,104,982,5
653,104,22547,5
654,104,85211,5
655,104,1182,5
656,104,95256,5
657,104,13845,5
658,104,43955,5
659,104,8867,5
660,104,901,4
661,104,44491,5
662,105,52167,4
663,105,89909,5
664,105,37588,5
665,105,37578,5
666,105,90413,5
667,105,74316,5
668,105,57348,5
669,105,37561,5
670,105,44723,4
671,105,45919,4
672,105,54263,4
673,106,29999,4
674,106,35745,5
675,106,48790,5
676,106,60029,5
677,106,6663,4
678,106,1388,4
679,106,35003,4
680,106,2495,4
681,106,570,5
682,106,41400,4
683,106,41322,5
684,106,72407,4
685,106,74738,4
686,106,17440,5
687,106,2509,4
688,106,40093,4
689,106,13496,4
690,106,74796,4
691,106,39418,4
692,106,70121,4
693,106,79519,4
694,106,2420,4
695,106,17511,4
696,106,70863,4
697,106,4894,4
698,107,25610,5
699,107,77053,4
700,107,36362,4
701,107,8864,5
702,107,24287,4
703,107,9155,5
704,107,70121,5
705,108,80368,5
706,108,91228,5
707,108,71907,5
708,108,83961,4
709,108,1052,5
710,108,35735,4
711,108,7139,4
712,108,44413,4
713,108,79353,4
714,108,91092,4
715,108,46706,5
716,108,22104,4
717,108,54161,5
718,108,89529,4
719,108,56764,4
720,108,73713,5
721,108,7806,5
722,108,809,5
723,108,58955,5
724,108,39873,5
725,108,94225,4
726,108,70863,5
727,108,66669,4
728,108,50162,5
729,108,74335,5
730,112,58564,4
731,112,45957,5
732,112,43104,4
733,112,3465,5
734,112,57348,5
735,112,46708,5
736,112,70121,5
737,112,59217,4
738,112,40093,4
739,112,44490,5
740,112,42281,4
741,112,53993,5
742,112,90413,5
743,112,45954,4
744,112,42279,5
745,112,57610,5
746,112,54115,4
747,112,29479,4
748,112,59286,5
749,116,46905,5
750,116,83717,5
751,116,59965,4
752,116,47737,4
753,116,50051,4
754,116,8822,5
755,116,58786,4
756,116,4895,4
757,116,54165,4
758,116,38463,4
759,116,61551,4
760,116,54513,4
761,116,92167,4
762,116,4754,5
763,116,91757,5
764,116,5167,4
765,116,59618,5
766,116,57641,4
767,116,53452,4
768,116,33893,5
769,116,29188,4
770,117,72090,5
771,117,90856,4
772,117,67670,4
773,117,40803,4
774,117,90861,4
775,117,63979,5
776,117,9809,4
777,117,72091,4
778,117,87041,4
779,117,78638,5
780,117,30577,5
781,117,75801,4
782,117,75413,4
783,117,46905,4
784,117,88998,5
785,117,48279,5
786,117,64407,5
787,117,76111,4
788,117,70965,4
789,117,40318,5
790,117,92484,5
791,117,17678,5
792,117,86816,5
793,117,4050,5
794,117,16315,5
795,117,29680,4
796,117,69708,4
797,117,69126,5
798,117,22744,4
799,117,85705,5
800,117,31497,5
801,117,92487,5
802,117,94087,5
803,117,11268,5
804,117,71072,4
805,117,35830,4
806,117,90855,4
807,117,86152,5
808,117,26708,4
809,117,44892,5
810,117,79060,4
811,117,41322,5
812,117,71368,4
813,117,92807,4
814,117,19241,4
815,117,23812,5
816,117,70863,5
817,117,94417,5
818,117,37092,5
819,117,79994,5
820,118,70863,5
821,118,1452,4
822,118,17182,5
823,118,3895,5
824,118,35003,4
825,118,376,5
826,118,1182,5
827,118,46706,5
828,118,25627,4
829,118,83362,4
830,118,8330,5
831,118,24055,5
832,118,65191,4
833,118,6370,4
834,118,8864,5
835,118,9908,5
836,118,579,5
837,118,9032,5
838,118,18243,5
839,118,515,5
840,118,79519,5
841,118,1328,4
842,118,8068,5
843,118,6086,5
844,118,8290,5
845,118,26194,5
846,118,3306,5
847,118,1451,4
848,118,25639,5
849,118,1024,4
850,118,39049,5
851,118,1579,4
852,118,24287,5
853,118,71197,4
854,118,5587,5
855,120,53993,5
856,120,5364,5
857,120,12622,5
858,120,32699,5
859,120,58564,5
860,120,54161,5
861,120,85705,5
862,120,8677,5
863,120,5788,5
864,120,40168,4
865,120,37578,5
866,120,66669,5
867,120,22032,4
868,120,73425,5
869,120,57896,5
870,120,72090,4
871,120,43955,5
872,120,70121,5
873,122,34211,4
874,122,92744,4
875,122,37857,5
876,122,453,5
877,122,5788,5
878,122,6040,5
879,122,76456,5
880,122,1822,4
881,122,16377,4
882,122,30696,5
883,122,57641,4
884,122,71720,4
885,122,85211,4
886,122,16964,5
887,122,29091,4
888,122,1052,5
889,122,29472,5
890,122,6277,5
891,122,52441,4
892,122,42281,5
893,125,43955,5
894,125,10437,5
895,125,63151,5
896,125,4894,5
897,125,47064,4
898,125,1388,5
899,125,92310,5
900,125,22104,5
901,125,94992,4
902,125,41192,4
903,125,16768,5
904,125,39873,4
905,125,44716,4
906,125,1807,5
907,125,74847,4
908,125,48065,4
909,125,43558,4
910,125,85301,4
911,125,90413,5
912,125,49438,4
913,125,29451,5
914,131,4895,5
915,131,78299,4
916,131,45608,5
917,131,8677,5
918,131,83212,4
919,131,77513,5
920,131,86152,5
921,131,63151,5
922,131,52728,4
923,131,49804,4
924,131,85211,5
925,131,40853,4
926,131,88217,4
927,131,88614,5
928,131,52167,4
929,131,22104,5
930,131,54628,4
931,131,2440,4
932,131,54165,5
933,131,8073,5
934,131,57830,4
935,131,43955,4
936,131,49976,5
937,131,55001,4
938,131,13423,5
939,131,52100,5
940,131,60907,4
941,132,43955,4
942,132,79060,5
943,132,58918,4
944,132,58717,4
945,132,63151,4
946,132,93102,4
947,132,48502,4
948,132,40930,5
949,132,57934,5
950,132,77661,4
951,133,13846,4
952,133,6499,4
953,133,48502,4
954,133,7317,4
955,133,13074,4
956,133,138,5
957,136,51805,4
958,136,39418,4
959,136,70863,5
960,136,43955,4
961,136,57631,4
962,136,40168,4
963,136,4894,5
964,136,13093,5
965,136,74847,5
966,136,59965,4
967,137,78317,4
968,137,36931,5
969,137,18032,4
970,137,18953,4
971,137,21976,4
972,147,49055,4
973,147,77397,4
974,147,55947,4
975,147,90413,5
976,147,22641,4
977,147,6178,5
978,147,86914,5
979,147,22693,4
980,147,70862,5
981,147,41192,5
982,147,86916,5
983,147,66207,5
984,147,59291,4
985,147,61752,4
986,147,53951,4
987,147,45325,4
988,147,1547,4
989,147,86913,4
990,147,80038,4
991,147,65189,4
992,147,70598,4
993,147,69852,4
994,147,59103,5
995,147,72584,4
996,147,68321,4
997,150,6925,5
998,150,23892,4
999,150,61754,5
1000,150,45326,5
1001,150,80639,4
1002,150,74512,5
1003,150,87059,4
1004,150,42992,4
1005,150,82198,5
1006,150,6638,4
1007,150,42623,4
1008,150,39678,4
1009,150,58955,4
1010,150,14143,5
1011,150,27337,4
1012,150,40948,4
1013,150,50023,4
1014,150,50248,4
1015,150,3912,4
1016,150,62439,4
1017,150,46706,4
1018,150,44490,5
1019,150,61000,4
1020,150,33432,4
1021,150,51555,5
1022,150,8250,5
1023,150,55030,5
1024,150,57830,4
1025,150,45919,4
1026,150,88178,5
1027,150,62987,4
1028,150,94323,4
1029,150,74594,4
1030,150,52177,5
1031,150,45867,4
1032,150,54998,4
1033,150,84078,4
1034,150,41014,4
1035,150,70862,5
1036,150,78317,5
1037,150,81062,5
1038,150,50938,4
1039,150,60314,5
1040,150,49468,5
1041,150,56487,4
1042,150,53452,4
1043,150,49055,4
1044,150,65792,5
1045,150,45325,5
1046,151,70598,5
1047,151,1786,5
1048,151,8864,5
1049,151,13044,5
1050,151,809,4
1051,151,91070,5
1052,151,27810,5
1053,151,53027,4
1054,151,76925,4
1055,151,54948,5
1056,151,59291,4
1057,151,3895,5
1058,151,53406,5
1059,151,3465,4
1060,151,87341,5
1061,151,68155,5
1062,151,515,5
1063,151,59965,5
1064,151,74512,5
1065,151,23816,5
1066,151,80218,5
1067,151,12760,5
1068,151,6126,5
1069,151,5364,5
1070,151,35607,5
1071,151,9068,5
1072,151,52167,5
1073,151,2870,5
1074,151,12622,5
1075,151,8254,5
1076,151,7655,4
1077,151,2242,5
1078,151,66552,5
1079,151,47665,5
1080,151,2268,5
1081,151,92744,5
1082,151,34698,5
1083,151,40093,5
1084,152,88851,4
1085,152,90861,4
1086,152,59492,5
1087,152,50248,4
1088,152,53027,4
1089,152,64891,5
1090,152,30882,4
1091,152,83717,5
1092,152,6990,5
1093,152,2116,4
1094,152,56764,5
1095,152,55058,4
1096,152,52167,5
1097,152,83571,4
1098,152,79060,4
1099,152,84353,4
1100,152,17511,5
1101,152,60276,5
1102,152,83997,4
1103,152,2509,5
1104,152,50051,4
1105,152,38930,5
1106,152,4894,5
1107,152,53452,5
1108,152,70598,5
1109,152,70121,4
1110,152,32699,5
1111,152,64987,4
1112,152,88598,4
1113,152,40168,4
1114,152,37582,4
1115,152,76364,5
1116,152,29764,4
1117,152,92167,5
1118,153,28593,5
1119,153,22693,5
1120,153,5736,5
1121,153,47853,5
1122,153,26366,5
1123,153,409,5
1124,153,56997,5
1125,153,93100,4
1126,153,53216,5
1127,153,32620,4
1128,153,9820,5
1129,153,5652,4
1130,153,44884,4
1131,153,74932,4
1132,153,51163,4
1133,153,95596,4
1134,153,72583,5
1135,153,44451,5
1136,153,35434,4
1137,153,51189,5
1138,153,87649,5
1139,153,73760,4
1140,153,51459,4
1141,153,24287,5
1142,153,77246,5
1143,153,9521,5
1144,153,56259,5
1145,153,45850,5
1146,153,86061,4
1147,153,42623,5
1148,153,25474,5
1149,153,36359,5
1150,153,6102,4
1151,153,61292,5
1152,153,74205,5
1153,153,50009,5
1154,153,62558,5
1155,153,16730,5
1156,153,60012,5
1157,153,72422,5
1158,153,47665,5
1159,153,88620,5
1160,153,25627,5
1161,153,95706,5
1162,153,1009,4
1163,153,6170,5
1164,153,2168,5
1165,153,45988,5
1166,153,52177,5
1167,153,31858,4
1168,153,28419,4
1169,153,24235,5
1170,153,29405,4
1171,153,58337,4
1172,153,95436,5
1173,153,87520,5
1174,153,35922,5
1175,153,93708,5
1176,153,84854,5
1177,153,4016,5
1178,153,87379,5
1179,153,4043,5
1180,153,5888,5
1181,153,62253,5
1182,153,46537,4
1183,153,85762,5
1184,153,1052,5
1185,153,18995,5
1186,153,80368,5
1187,153,45608,5
1188,153,56241,5
1189,153,79916,5
1190,153,22273,5
1191,153,56774,5
1192,153,6038,5
1193,153,54948,5
1194,153,45067,5
1195,153,12757,5
1196,153,43083,5
1197,153,74856,4
1198,153,74868,5
1199,153,51555,5
1200,153,28685,5
1201,153,8567,5
1202,153,23809,5
1203,153,52167,4
1204,153,29683,5
1205,153,48790,5
1206,153,59103,5
1207,153,2255,5
1208,153,64003,5
1209,153,13287,4
1210,153,29451,4
1211,153,4755,5
1212,153,75271,4
1213,153,74086,5
1214,153,80143,4
1215,153,61984,5
1216,153,76644,4
1217,153,34874,4
1218,153,62987,4
1219,153,9188,5
1220,153,86349,5
1221,153,24797,5
1222,153,357,5
1223,153,17489,5
1224,153,42949,5
1225,157,79598,5
1226,157,28651,5
1227,157,86467,5
1228,157,26366,5
1229,157,53993,5
1230,157,43104,5
1231,157,55194,4
1232,157,76364,5
1233,160,40280,4
1234,160,13043,4
1235,160,40093,4
1236,160,83400,4
1237,160,85211,5
1238,160,4894,4
1239,160,93102,4
1240,160,59286,4
1241,160,90820,5
1242,160,26956,4
1243,160,5134,5
1244,166,38005,4
1245,166,79836,4
1246,166,83212,4
1247,166,69949,5
1248,166,80692,5
1249,166,5788,4
1250,166,87175,5
1251,166,58720,4
1252,166,44735,4
1253,166,38463,5
1254,166,8291,4
1255,166,84764,4
1256,166,10619,4
1257,166,87385,5
1258,166,12553,4
1259,166,37561,5
1260,166,57810,4
1261,166,48502,4
1262,168,4894,5
1263,168,43955,5
1264,168,8254,5
1265,168,66552,5
1266,168,87341,5
1267,168,2495,5
1268,168,50938,4
1269,168,9102,4
1270,168,51555,5
1271,168,40093,5
1272,168,53452,5
1273,168,94101,5
1274,170,95811,5
1275,170,138,4
1276,170,41192,4
1277,170,8068,4
1278,170,13846,4
1279,170,53951,4
1280,173,70121,5
1281,173,46123,4
1282,173,1052,5
1283,173,43955,5
1284,173,2053,5
1285,173,10424,5
1286,173,23912,4
1287,173,64896,4
1288,174,23812,5
1289,174,6533,5
1290,174,88689,5
1291,174,24334,5
1292,174,22104,5
1293,174,714,5
1294,177,86178,4
1295,177,85415,5
1296,177,11610,4
1297,177,51805,4
1298,177,74710,4
1299,177,25467,5
1300,179,483,5
1301,179,28685,5
1302,179,94992,5
1303,179,4894,5
1304,179,43955,4
1305,179,23301,5
1306,183,49438,4
1307,183,59291,5
1308,183,44490,5
1309,183,5827,4
1310,183,7268,5
1311,183,82805,4
1312,183,1905,4
1313,183,93907,5
1314,183,54263,5
1315,183,78299,5
1316,186,80038,5
1317,186,44490,5
1318,186,54161,4
1319,186,810,5
1320,186,73425,5
1321,186,3232,4
1322,186,74594,5
1323,186,94449,5
1324,186,2440,4
1325,186,42281,5
1326,186,48006,5
1327,186,40093,5
1328,186,16730,5
1329,186,22243,5
1330,186,18678,5
1331,186,46074,4
1332,189,8677,5
1333,189,3024,5
1334,189,92744,4
1335,189,43955,4
1336,189,4895,4
1337,189,4894,5
1338,189,78265,4
1339,189,70121,5
1340,189,2509,4
1341,189,138,5
1342,189,77053,5
1343,189,29451,4
1344,190,64704,4
1345,190,64544,4
1346,190,53378,4
1347,190,59965,4
1348,190,73425,5
1349,190,8254,5
1350,190,1261,4
1351,204,24840,5
1352,204,73425,4
1353,204,40093,5
1354,204,70407,5
1355,204,347,5
1356,204,16730,5
1357,207,8310,4
1358,207,80999,4
1359,207,4894,4
1360,207,51189,5
1361,207,78317,4
1362,207,59965,5
1363,207,38463,4
1364,207,9155,5
1365,207,80180,4
1366,207,7268,5
1367,207,50938,5
1368,207,70598,5
1369,207,59719,4
1370,207,58717,5
1371,207,50248,4
1372,207,49055,4
1373,207,6372,5
1374,207,60776,4
1375,209,28922,5
1376,209,817,4
1377,209,9155,4
1378,209,3300,5
1379,209,2260,4
1380,209,65271,4
1381,209,53993,4
1382,209,4894,4
1383,209,73481,5
1384,209,65121,4
1385,209,5788,4
1386,209,515,4
1387,209,65186,4
1388,209,25639,4
1389,209,83717,4
1390,209,10437,4
1391,209,22104,4
1392,209,36028,5
1393,209,29943,5
1394,209,88598,5
1395,209,3306,4
1396,209,18563,4
1397,209,50660,5
1398,209,3232,4
1399,209,23029,4
1400,209,72284,4
1401,209,7400,5
1402,209,23892,4
1403,209,868,4
1404,209,93020,4
1405,209,463,4
1406,214,817,5
1407,214,74316,5
1408,214,49438,4
1409,214,90709,5
1410,214,35003,4
1411,214,22032,5
1412,214,38352,4
1413,214,33224,4
1414,214,492,5
1415,214,18454,4
1416,214,41192,4
1417,214,453,5
1418,214,55609,4
1419,214,8073,4
1420,214,22104,5
1421,214,43955,4
1422,214,61877,4
1423,215,22104,4
1424,215,8539,4
1425,215,13846,4
1426,215,138,4
1427,215,5736,5
1428,215,5364,4
1429,215,8677,4
1430,215,453,5
1431,215,6533,4
1432,215,12757,4
1433,215,90413,4
1434,215,2463,5
1435,215,20249,4
1436,215,515,4
1437,215,23335,5
1438,215,10437,4
1439,215,6646,4
1440,215,9068,4
1441,215,13074,4
1442,219,66552,5
1443,219,40093,5
1444,219,38462,5
1445,219,71018,4
1446,219,87341,5
1447,222,11204,5
1448,222,71860,5
1449,222,12842,4
1450,222,69852,5
1451,222,57830,4
1452,222,956,4
1453,222,9102,4
1454,222,67252,4
1455,222,31858,4
1456,222,59965,5
1457,222,64892,4
1458,222,40445,5
1459,223,49975,5
1460,223,52441,4
1461,223,56764,5
1462,223,40168,5
1463,223,47346,5
1464,223,77513,5
1465,223,53027,4
1466,223,69257,5
1467,223,57830,5
1468,223,48292,5
1469,223,70863,5
1470,223,36477,5
1471,223,12622,5
1472,223,78317,4
1473,226,868,5
1474,226,4894,5
1475,226,80218,4
1476,226,4895,4
1477,226,77182,5
1478,227,33884,4
1479,227,92297,4
1480,227,27866,4
1481,227,817,4
1482,227,46706,4
1483,229,37578,5
1484,229,43955,4
1485,229,51805,5
1486,229,32699,4
1487,229,34948,4
1488,229,55058,4
1489,229,56997,5
1490,230,90413,5
1491,230,87341,4
1492,230,26956,5
1493,230,75027,5
1494,230,2543,5
1495,230,453,5
1496,233,63151,5
1497,233,59944,5
1498,233,31342,4
1499,233,94335,4
1500,233,54838,5
1501,233,88004,5
